venue_id,name,sheet_row,lookup_status,material_changes,old_google_place_id,old_last_verified,old_google_rating,old_google_review_count,old_google_types,old_google_phone,old_enriched,old_business_status,new_google_place_id,new_last_verified,new_google_rating,new_google_review_count,new_google_types,new_google_phone,new_enriched,new_business_status
v0064,Funny Bar,64,ok,google_review_count,ChIJ-WCFBVlZwokRC6us4Mh0YHk,2026-04-20,4.3,66,"restaurant,point_of_interest,food,establishment",(212) 516-5299,yes,OPERATIONAL,ChIJ-WCFBVlZwokRC6us4Mh0YHk,2026-05-22,4.3,68,"restaurant,food,point_of_interest,establishment",(212) 516-5299,yes,OPERATIONAL
v0065,Hungry Llama,65,ok,google_review_count,ChIJFXK3-LdZwokR41IAIP81AvM,2026-04-20,4.8,343,"cafe,coworking_space,food,event_venue,point_of_interest,establishment",(212) 871-7599,yes,OPERATIONAL,ChIJFXK3-LdZwokR41IAIP81AvM,2026-05-22,4.8,350,"cafe,coworking_space,event_venue,point_of_interest,food,establishment",(212) 871-7599,yes,OPERATIONAL
v0066,Jajaja Mexicana,66,ok,google_review_count|google_types,ChIJp0gKoClawokR0txqrcaEkFc,2026-04-20,4.6,2187,"vegan_restaurant,cocktail_bar,vegetarian_restaurant,bar,mexican_restaurant,restaurant",(646) 883-5453,yes,OPERATIONAL,ChIJp0gKoClawokR0txqrcaEkFc,2026-05-22,4.6,2190,"vegan_restaurant,cocktail_bar,vegetarian_restaurant,mexican_restaurant,bar,restaurant,food,point_of_interest,establishment",(646) 883-5453,yes,OPERATIONAL
v0067,Jean's,67,ok,google_review_count|google_types,ChIJS9OS9sNZwokRx5r2iXYAk5E,2026-04-20,4.2,642,"restaurant,wine_bar,bistro,cocktail_bar,lounge_bar,night_club",,yes,OPERATIONAL,ChIJS9OS9sNZwokRx5r2iXYAk5E,2026-05-22,4.2,649,"restaurant,wine_bar,cocktail_bar,bistro,brunch_restaurant,lounge_bar,night_club,american_restaurant,bar,farm,food,point_of_interest,service,establishment",,yes,OPERATIONAL
v0068,Kesté Pizza e Vino,68,ok,google_review_count|google_types,ChIJ6ffdpJNZwokRmcafdROM5q0,2026-04-20,4.6,3318,"pizza_restaurant,pizza_delivery,meal_delivery,italian_restaurant,meal_takeaway,food_delivery",(212) 243-1500,yes,OPERATIONAL,ChIJ6ffdpJNZwokRmcafdROM5q0,2026-05-22,4.6,3349,"pizza_restaurant,pizza_delivery,italian_restaurant,meal_delivery,food_delivery,meal_takeaway,bar,restaurant,food,association_or_organization,point_of_interest,establishment",(212) 243-1500,yes,OPERATIONAL
v0069,Le Dive,69,ok,google_review_count,ChIJo4XQ00RbwokRomqfPVik1s4,2026-04-20,4,331,"wine_bar,night_club,bar,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJo4XQ00RbwokRomqfPVik1s4,2026-05-22,4,342,"wine_bar,night_club,bar,food,point_of_interest,establishment",,yes,OPERATIONAL
v0070,Mandrake Café,70,ok,google_rating|google_review_count|google_types,ChIJ5z8misBZwokRfDSfGVaw3js,2026-04-20,4.8,82,"coffee_shop,cafe,food_store,food,store,point_of_interest",,yes,OPERATIONAL,ChIJ5z8misBZwokRfDSfGVaw3js,2026-05-22,4.7,87,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0072,Orchard Grocer,71,ok,google_review_count|google_types,ChIJAQReQIdZwokR1rcwiar_XqM,2026-04-20,4.7,682,"vegan_restaurant,family_restaurant,sandwich_shop,salad_shop,breakfast_restaurant,vegetarian_restaurant",(646) 757-9910,yes,OPERATIONAL,ChIJAQReQIdZwokR1rcwiar_XqM,2026-05-22,4.7,691,"vegan_restaurant,salad_shop,family_restaurant,vegetarian_restaurant,breakfast_restaurant,sandwich_shop,restaurant,food,point_of_interest,establishment",(646) 757-9910,yes,OPERATIONAL
v0073,Paquita,72,ok,google_rating|google_review_count,ChIJ1YjjIR5ZwokR64A4lzzR84g,2026-04-20,4.4,234,"tea_house,home_goods_store,store,point_of_interest,establishment",(646) 360-0335,yes,OPERATIONAL,ChIJ1YjjIR5ZwokR64A4lzzR84g,2026-05-22,4.3,236,"tea_house,home_goods_store,store,point_of_interest,establishment",(646) 360-0335,yes,OPERATIONAL
v0074,Parcelle Chinatown,73,ok,google_review_count,ChIJI3VG1kxYwokRECoJD1lSvSY,2026-04-20,4.5,122,"wine_bar,bar,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJI3VG1kxYwokRECoJD1lSvSY,2026-05-22,4.5,123,"wine_bar,bar,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v0075,Pastis,74,ok,google_review_count|google_types,ChIJ8U_F9b9ZwokRTaHyDKWRNSg,2026-04-20,4.6,3090,"restaurant,cocktail_bar,french_restaurant,breakfast_restaurant,meal_takeaway,bar",(212) 929-4844,yes,OPERATIONAL,ChIJ8U_F9b9ZwokRTaHyDKWRNSg,2026-05-22,4.6,3135,"restaurant,cocktail_bar,french_restaurant,breakfast_restaurant,meal_takeaway,bar,food,point_of_interest,establishment",(212) 929-4844,yes,OPERATIONAL
v0076,Pause Cafe,75,ok,google_review_count|google_types,ChIJxwwfGoJZwokRdkYwAaTplOg,2026-04-20,4.6,1468,"cafe,breakfast_restaurant,moroccan_restaurant,coffee_shop,food_store,store",(212) 677-5415,yes,OPERATIONAL,ChIJxwwfGoJZwokRdkYwAaTplOg,2026-05-22,4.6,1485,"cafe,moroccan_restaurant,breakfast_restaurant,coffee_shop,food_store,store,restaurant,food,point_of_interest,establishment",(212) 677-5415,yes,OPERATIONAL
v0077,Prince Street Pizza,76,ok,google_review_count,ChIJ6xvs94VZwokRnT1D2lX2OTw,2026-04-20,4.4,8992,"pizza_restaurant,restaurant,point_of_interest,food,establishment",(212) 966-4100,yes,OPERATIONAL,ChIJ6xvs94VZwokRnT1D2lX2OTw,2026-05-22,4.4,9040,"pizza_restaurant,restaurant,food,point_of_interest,establishment",(212) 966-4100,yes,OPERATIONAL
v0078,Skin Contact,77,ok,google_rating|google_review_count,ChIJu2qqwwJZwokR_VbX5-UgL9s,2026-04-20,4.6,196,"wine_bar,bar,food,point_of_interest,establishment",(212) 933-9398,yes,OPERATIONAL,ChIJu2qqwwJZwokR_VbX5-UgL9s,2026-05-22,4.5,201,"wine_bar,bar,food,point_of_interest,establishment",(212) 933-9398,yes,OPERATIONAL
v0079,Spicy Moon East Village,78,ok,google_review_count|google_types,ChIJ7x3Pe11ZwokRLpfe6va9dqs,2026-04-20,4.6,971,"vegan_restaurant,meal_delivery,vegetarian_restaurant,food_delivery,chinese_restaurant,restaurant",(646) 429-8471,yes,OPERATIONAL,ChIJ7x3Pe11ZwokRLpfe6va9dqs,2026-05-22,4.6,974,"vegan_restaurant,meal_delivery,food_delivery,vegetarian_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment",(646) 429-8471,yes,OPERATIONAL
v0080,Tera,79,ok,google_review_count|google_types,ChIJp1D1GABbwokRGv6SieCkj1U,2026-04-20,4.9,48,"wine_bar,cafe,bar,bakery,food_store,food",(626) 663-1334,yes,OPERATIONAL,ChIJp1D1GABbwokRGv6SieCkj1U,2026-05-22,4.9,50,"wine_bar,cafe,bakery,food_store,bar,store,food,point_of_interest,establishment",(626) 663-1334,yes,OPERATIONAL
v0081,The Back Room,80,ok,google_review_count,ChIJnY19HoFZwokRfs9FwDLVRKw,2026-04-20,4.2,1999,"cocktail_bar,bar,point_of_interest,establishment",(212) 228-5098,yes,OPERATIONAL,ChIJnY19HoFZwokRfs9FwDLVRKw,2026-05-22,4.2,2009,"cocktail_bar,bar,point_of_interest,establishment",(212) 228-5098,yes,OPERATIONAL
v0082,The Dead Rabbit,81,ok,google_review_count|google_types,ChIJIRiJaRRawokR2KyQ984qa-o,2026-04-20,4.7,8317,"bar,cocktail_bar,irish_pub,gastropub,pub,brunch_restaurant",(917) 540-5228,yes,OPERATIONAL,ChIJIRiJaRRawokR2KyQ984qa-o,2026-05-22,4.7,8378,"bar,irish_pub,pub,brunch_restaurant,cocktail_bar,gastropub,live_music_venue,event_venue,restaurant,food,point_of_interest,establishment",(917) 540-5228,yes,OPERATIONAL
v0084,Veselka,82,ok,google_review_count|google_types,ChIJlxDiXJxZwokRp4HHbeYqXXU,2026-04-20,4.6,7665,"ukrainian_restaurant,sandwich_shop,breakfast_restaurant,meal_takeaway,meal_delivery,food_delivery",(212) 228-9682,yes,OPERATIONAL,ChIJlxDiXJxZwokRp4HHbeYqXXU,2026-05-22,4.6,7739,"ukrainian_restaurant,hamburger_restaurant,meal_delivery,breakfast_restaurant,sandwich_shop,american_restaurant,diner,meal_takeaway,food_delivery,restaurant,food,point_of_interest,establishment",(212) 228-9682,yes,OPERATIONAL
v0085,Wild,83,ok,google_review_count|google_types,ChIJeVPytJRZwokRYDd-Jd2nO_w,2026-04-20,4.6,2594,"vegan_restaurant,vegetarian_restaurant,brunch_restaurant,pizza_restaurant,meal_takeaway,italian_restaurant",(212) 929-2920,yes,OPERATIONAL,ChIJeVPytJRZwokRYDd-Jd2nO_w,2026-05-22,4.6,2745,"pizza_restaurant,brunch_restaurant,vegan_restaurant,vegetarian_restaurant,american_restaurant,italian_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",(212) 929-2920,yes,OPERATIONAL
v0086,Zinc Bar,84,ok,google_review_count|google_types,ChIJLbpJopFZwokRLqIadMHGxLs,2026-04-20,4.4,867,"bar,cocktail_bar,lounge_bar,night_club,live_music_venue,event_venue",(917) 359-4635,yes,OPERATIONAL,ChIJLbpJopFZwokRLqIadMHGxLs,2026-05-22,4.4,879,"bar,cocktail_bar,live_music_venue,lounge_bar,night_club,event_venue,point_of_interest,establishment",(917) 359-4635,yes,OPERATIONAL
v0087,Apotheke Chinatown,85,ok,google_review_count,ChIJNxEu8SZawokRARkMLjXhyBY,2026-04-20,4.4,2283,"cocktail_bar,lounge_bar,night_club,bar,point_of_interest,establishment",(212) 406-0400,yes,OPERATIONAL,ChIJNxEu8SZawokRARkMLjXhyBY,2026-05-22,4.4,2288,"cocktail_bar,lounge_bar,night_club,bar,point_of_interest,establishment",(212) 406-0400,yes,OPERATIONAL
v0088,Bar Bianchi,86,ok,google_review_count,ChIJv_AHlm1ZwokRcPCZsaL2qlQ,2026-04-20,4,163,"restaurant,point_of_interest,food,establishment",,yes,OPERATIONAL,ChIJv_AHlm1ZwokRcPCZsaL2qlQ,2026-05-22,4,169,"restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v0090,Binx,87,ok,google_rating|google_review_count,ChIJnVTBZQBZwokR_e07ztqL870,2026-04-20,4.5,69,"restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJnVTBZQBZwokR_e07ztqL870,2026-05-22,4.4,74,"restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v0091,Café Colmado,88,ok,google_review_count|google_types,ChIJxes_BwBZwokRMzXp44W-WiQ,2026-04-20,4.6,275,"coffee_shop,cafe,food_store,food,store,point_of_interest",(917) 846-2109,yes,OPERATIONAL,ChIJxes_BwBZwokRMzXp44W-WiQ,2026-05-22,4.6,286,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(917) 846-2109,yes,OPERATIONAL
v0092,Complete Cafe,89,ok,google_review_count,ChIJrxo4GABbwokRuo7wgcXbj7w,2026-04-20,4.8,399,"restaurant,family_restaurant,food,point_of_interest,establishment",(646) 435-3630,yes,OPERATIONAL,ChIJrxo4GABbwokRuo7wgcXbj7w,2026-05-22,4.8,445,"restaurant,family_restaurant,food,point_of_interest,establishment",(646) 435-3630,yes,OPERATIONAL
v0093,Delice & Sarrasin,90,ok,google_review_count|google_types,ChIJjRH1HZRZwokRCnkilVd-0iE,2026-04-20,4.5,1326,"vegan_restaurant,fine_dining_restaurant,french_restaurant,bakery,vegetarian_restaurant,european_restaurant",(212) 243-7200,yes,OPERATIONAL,ChIJjRH1HZRZwokRCnkilVd-0iE,2026-05-22,4.5,1330,"vegan_restaurant,fine_dining_restaurant,vegetarian_restaurant,french_restaurant,european_restaurant,bakery,food_store,store,restaurant,food,point_of_interest,establishment",(212) 243-7200,yes,OPERATIONAL
v0094,Divya's Kitchen,91,ok,google_review_count,ChIJw9mreINZwokREKVy9DT1lro,2026-04-20,4.6,775,"vegetarian_restaurant,vegan_restaurant,restaurant,food,point_of_interest,establishment",(212) 477-4834,yes,OPERATIONAL,ChIJw9mreINZwokREKVy9DT1lro,2026-05-22,4.6,785,"vegetarian_restaurant,vegan_restaurant,restaurant,food,point_of_interest,establishment",(212) 477-4834,yes,OPERATIONAL
v0095,Do Not Feed Alligators,92,ok,google_review_count|google_types,ChIJx3Lned1ZwokRHpVK3qlZZMA,2026-04-20,4.5,1164,"coffee_shop,cafe,food_store,food,store,point_of_interest",(315) 221-5468,yes,OPERATIONAL,ChIJx3Lned1ZwokRHpVK3qlZZMA,2026-05-22,4.5,1265,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",(315) 221-5468,yes,OPERATIONAL
v0096,Double Zero,93,ok,google_review_count|google_types,ChIJKSl_sYRZwokR3um3j1y9oFc,2026-04-20,4.5,1144,"vegan_restaurant,pizza_restaurant,vegetarian_restaurant,italian_restaurant,restaurant,food",(212) 777-1608,yes,OPERATIONAL,ChIJKSl_sYRZwokR3um3j1y9oFc,2026-05-22,4.5,1153,"vegan_restaurant,pizza_delivery,meal_delivery,brunch_restaurant,cocktail_bar,vegetarian_restaurant,dessert_restaurant,pizza_restaurant,italian_restaurant,meal_takeaway,food_delivery,bar,restaurant,food,point_of_interest,establishment",(212) 777-1608,yes,OPERATIONAL
v0097,El Camino,94,ok,google_review_count|google_types,ChIJta8wQABZwokRJIHwv_5Wv3c,2026-04-20,4.9,43,"bar,cocktail_bar,gastropub,restaurant,point_of_interest,food",,yes,OPERATIONAL,ChIJta8wQABZwokRJIHwv_5Wv3c,2026-05-22,4.9,46,"bar,cocktail_bar,gastropub,restaurant,point_of_interest,food,establishment",,yes,OPERATIONAL
v0098,La Cabra,95,ok,google_rating|google_review_count|google_types,ChIJT994RulZwokRdgqQX0zc3QY,2026-04-20,4.6,1521,"coffee_shop,bakery,cafe,food_store,food,point_of_interest",,yes,OPERATIONAL,ChIJT994RulZwokRdgqQX0zc3QY,2026-05-22,4.7,1547,"coffee_shop,bakery,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0099,le gaz,96,ok,google_review_count|google_types,ChIJvf6-ozRbwokRY7ybb9WlMLY,2026-04-20,4.5,137,"cafe,coffee_shop,food_store,food,store,point_of_interest",,yes,OPERATIONAL,ChIJvf6-ozRbwokRY7ybb9WlMLY,2026-05-22,4.5,149,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",,yes,OPERATIONAL
v0100,LOS TACOS No.1,97,ok,google_review_count,ChIJsdNONuFbwokRLM-yuifjb8k,2026-04-20,4.8,3202,"taco_restaurant,mexican_restaurant,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJsdNONuFbwokRLM-yuifjb8k,2026-05-22,4.8,3265,"taco_restaurant,mexican_restaurant,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v0101,Manjul Coffee & Clothing,98,ok,google_review_count|google_types,ChIJy5JIfwBZwokRax0td9_LgoA,2026-04-20,4.5,225,"coffee_shop,cafe,clothing_store,food_store,store,food",,yes,OPERATIONAL,ChIJy5JIfwBZwokRax0td9_LgoA,2026-05-22,4.5,238,"coffee_shop,cafe,clothing_store,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0102,Monarch Rooftop,99,ok,google_review_count,ChIJaQjMZqlZwokRfRT10O37aoQ,2026-04-20,4.1,2539,"bar,point_of_interest,establishment",(212) 630-9993,yes,OPERATIONAL,ChIJaQjMZqlZwokRfRT10O37aoQ,2026-05-22,4.1,2552,"bar,point_of_interest,establishment",(212) 630-9993,yes,OPERATIONAL
v0103,MONO+MONO,100,ok,google_review_count|google_types,ChIJeYoRRYNZwokRMAtxzfUoRao,2026-04-20,4.2,1279,"korean_restaurant,brunch_restaurant,coffee_shop,cafe,meal_takeaway,bar",(917) 285-5034,yes,OPERATIONAL,ChIJeYoRRYNZwokRMAtxzfUoRao,2026-05-22,4.2,1289,"korean_restaurant,coffee_shop,brunch_restaurant,bar,cafe,market,meal_takeaway,food_store,store,restaurant,food,point_of_interest,establishment",(917) 285-5034,yes,OPERATIONAL
v0104,Papa d’Amour,101,ok,google_review_count|google_types,ChIJ9XHBcQBZwokRkNC7Va5Sa9E,2026-04-20,4.1,320,"bakery,coffee_shop,pastry_shop,dessert_shop,cafe,confectionery",(917) 675-6151,yes,OPERATIONAL,ChIJ9XHBcQBZwokRkNC7Va5Sa9E,2026-05-22,4.1,341,"bakery,coffee_shop,cafe,pastry_shop,dessert_shop,confectionery,food_store,store,food,point_of_interest,establishment",(917) 675-6151,yes,OPERATIONAL
v0105,Posh Pop Bakeshop,102,ok,google_review_count|google_types,ChIJOwDQ8ENZwokRDi3mvX-MKTM,2026-04-20,4.7,214,"cafe,sandwich_shop,bakery,food_store,restaurant,food",(646) 682-7333,yes,OPERATIONAL,ChIJOwDQ8ENZwokRDi3mvX-MKTM,2026-05-22,4.7,234,"cafe,bakery,sandwich_shop,restaurant,food_store,store,food,point_of_interest,establishment",(646) 682-7333,yes,OPERATIONAL
v0106,"RHYTHM ZERO, WEST VILLAGE",103,ok,google_rating|google_review_count|google_types,ChIJHZO-cABZwokRP3Gty-exVkU,2026-04-20,4.6,189,"coffee_shop,cafe,food_store,food,point_of_interest,store",,yes,OPERATIONAL,ChIJHZO-cABZwokRP3Gty-exVkU,2026-05-22,4.5,216,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0107,Risotteria Melotti NYC,104,ok,google_review_count,ChIJbQgCr5xZwokRBmlnO8GS5Ug,2026-04-20,4.6,945,"italian_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",(646) 755-8939,yes,OPERATIONAL,ChIJbQgCr5xZwokRBmlnO8GS5Ug,2026-05-22,4.6,956,"italian_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",(646) 755-8939,yes,OPERATIONAL
v0108,Ruffian,105,ok,google_review_count,ChIJHfvtRp1ZwokREpFE8Z1BEKs,2026-04-20,4.7,423,"wine_bar,bar,restaurant,food,point_of_interest,establishment",(347) 674-1618,yes,OPERATIONAL,ChIJHfvtRp1ZwokREpFE8Z1BEKs,2026-05-22,4.7,429,"wine_bar,bar,restaurant,point_of_interest,food,establishment",(347) 674-1618,yes,OPERATIONAL
v0109,Senza Gluten,106,ok,google_review_count,ChIJ03Ng85FZwokRAn7njPV6FfA,2026-04-20,4.4,1486,"restaurant,food,point_of_interest,establishment",(212) 475-7775,yes,OPERATIONAL,ChIJ03Ng85FZwokRAn7njPV6FfA,2026-05-22,4.4,1507,"restaurant,point_of_interest,food,establishment",(212) 475-7775,yes,OPERATIONAL
v0112,Shy Shy,107,ok,google_review_count,ChIJcfTvcRNZwokRQ3UeKNhGZt4,2026-04-20,4.5,107,"cocktail_bar,bar,point_of_interest,establishment",,yes,OPERATIONAL,ChIJcfTvcRNZwokRQ3UeKNhGZt4,2026-05-22,4.5,110,"cocktail_bar,bar,point_of_interest,establishment",,yes,OPERATIONAL
v0113,Sonnyboy,108,ok,google_review_count,ChIJlWIymCBZwokRQMYxkk_fBmE,2026-04-20,4.6,564,"australian_restaurant,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJlWIymCBZwokRQMYxkk_fBmE,2026-05-22,4.6,580,"australian_restaurant,restaurant,point_of_interest,food,establishment",,yes,OPERATIONAL
v0114,Stafili Wine Cafe,109,ok,google_review_count,ChIJHyOj9stZwokR6ZD9u3R7jDE,2026-04-20,4.4,396,"wine_bar,bar,food,point_of_interest,establishment",(917) 261-4283,yes,OPERATIONAL,ChIJHyOj9stZwokR6ZD9u3R7jDE,2026-05-22,4.4,411,"wine_bar,bar,food,point_of_interest,establishment",(917) 261-4283,yes,OPERATIONAL
v0115,Sullaluna,110,ok,google_review_count|google_types,ChIJ_5hz2klZwokRHWSfBldfUdQ,2026-04-20,4.6,250,"italian_restaurant,bistro,coffee_shop,cafe,book_store,food_store",(212) 352-3182,yes,OPERATIONAL,ChIJ_5hz2klZwokRHWSfBldfUdQ,2026-05-22,4.6,256,"italian_restaurant,bistro,book_store,coffee_shop,cafe,food_store,restaurant,point_of_interest,food,store,establishment",(212) 352-3182,yes,OPERATIONAL
v0116,The Commerce Inn,111,ok,google_review_count|google_types,ChIJ-SBoguRZwokRmTRHDYXw0EI,2026-04-20,4.4,460,"american_restaurant,wine_bar,cocktail_bar,brunch_restaurant,fine_dining_restaurant,cafe",,yes,OPERATIONAL,ChIJ-SBoguRZwokRmTRHDYXw0EI,2026-05-22,4.4,481,"american_restaurant,brunch_restaurant,cocktail_bar,fine_dining_restaurant,cafe,wine_bar,bar,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v0117,THE ELK,112,ok,google_review_count|google_types,ChIJpYdmWetZwokRRuyT1SH44qk,2026-04-20,4.4,535,"coffee_shop,cafe,food_store,restaurant,food,store",(212) 933-4780,yes,OPERATIONAL,ChIJpYdmWetZwokRRuyT1SH44qk,2026-05-22,4.4,538,"coffee_shop,cafe,restaurant,food_store,store,food,point_of_interest,establishment",(212) 933-4780,yes,OPERATIONAL
v0118,The Odeon,113,ok,google_review_count,ChIJS-u0mB9awokRZ7H0sa9Oy-U,2026-04-20,4.5,2083,"bistro,french_restaurant,restaurant,food,point_of_interest,establishment",(212) 233-0507,yes,OPERATIONAL,ChIJS-u0mB9awokRZ7H0sa9Oy-U,2026-05-22,4.5,2108,"french_restaurant,bistro,restaurant,food,point_of_interest,establishment",(212) 233-0507,yes,OPERATIONAL
v0119,Ye's Apothecary 夜莺,114,ok,google_review_count|google_types,ChIJ1_H0xoxZwokRiSYkMa5Mnqk,2026-04-20,4.3,492,"chinese_restaurant,cocktail_bar,bar,restaurant,food,point_of_interest",(929) 655-2515,yes,OPERATIONAL,ChIJ1_H0xoxZwokRiSYkMa5Mnqk,2026-05-22,4.3,504,"cocktail_bar,bar,chinese_restaurant,restaurant,food,point_of_interest,establishment",(929) 655-2515,yes,OPERATIONAL
v0120,🧳 Paper Coffee,115,ok,google_review_count|google_types,ChIJA5V7V69ZwokRNI_y14Yvu-w,2026-04-20,4,708,"coffee_shop,cafe,food_store,food,point_of_interest,store",(212) 213-4429,yes,OPERATIONAL,ChIJA5V7V69ZwokRNI_y14Yvu-w,2026-05-22,4,716,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(212) 213-4429,yes,OPERATIONAL
v0121,313 VINTAGE,116,ok,,ChIJb2ydCQBZwokRGYICSUOmTqA,2026-04-20,4.9,8,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL,ChIJb2ydCQBZwokRGYICSUOmTqA,2026-05-22,4.9,8,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL
v0122,Ahimsa,117,ok,google_review_count|google_types,ChIJg4jKh51ZwokRsLENy4UhWdA,2026-04-20,4.5,1440,"indian_restaurant,vegan_restaurant,vegetarian_restaurant,meal_takeaway,meal_delivery,food_delivery",(212) 228-2022,yes,OPERATIONAL,ChIJg4jKh51ZwokRsLENy4UhWdA,2026-05-22,4.5,1449,"indian_restaurant,vegan_restaurant,vegetarian_restaurant,meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment",(212) 228-2022,yes,OPERATIONAL
v0123,Alabaster Bookshop,118,ok,google_review_count,ChIJpTRUPJlZwokRtFv10EUtj-k,2026-04-20,4.5,327,"book_store,store,point_of_interest,establishment",(212) 982-3550,yes,OPERATIONAL,ChIJpTRUPJlZwokRtFv10EUtj-k,2026-05-22,4.5,331,"book_store,store,point_of_interest,establishment",(212) 982-3550,yes,OPERATIONAL
v0124,Arcane Estate Coffee,119,ok,google_review_count|google_types,ChIJ-ZM95ipZwokRSpLxKOPMcvQ,2026-04-20,4.7,219,"coffee_shop,cafe,food_store,food,point_of_interest,store",,yes,OPERATIONAL,ChIJ-ZM95ipZwokRSpLxKOPMcvQ,2026-05-22,4.7,259,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0125,Ariston Coffee Bar,120,ok,google_rating|google_review_count|google_types,ChIJK0FlVPNZwokR2waVBj-VHko,2026-04-20,4.6,656,"coffee_shop,cafe,food_store,store,point_of_interest,food",(212) 929-4226,yes,OPERATIONAL,ChIJK0FlVPNZwokR2waVBj-VHko,2026-05-22,4.5,679,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(212) 929-4226,yes,OPERATIONAL
v0126,Art Bar,121,ok,google_review_count|google_types,ChIJcUtKK75ZwokR4n1SDLiQPoc,2026-04-20,4.4,1597,"bar,lounge_bar,bar_and_grill,night_club,restaurant,food",(212) 727-0244,yes,OPERATIONAL,ChIJcUtKK75ZwokR4n1SDLiQPoc,2026-05-22,4.4,1616,"bar,bar_and_grill,lounge_bar,night_club,restaurant,food,point_of_interest,establishment",(212) 727-0244,yes,OPERATIONAL
v0127,Arthur's Tavern,122,ok,google_review_count|google_types,ChIJjZlBgJNZwokRVeIhxDdROqw,2026-04-20,4.3,1027,"wine_bar,night_club,live_music_venue,event_venue,bar,restaurant",(212) 414-4314,yes,OPERATIONAL,ChIJjZlBgJNZwokRVeIhxDdROqw,2026-05-22,4.3,1042,"wine_bar,night_club,live_music_venue,bar,event_venue,restaurant,food,point_of_interest,establishment",(212) 414-4314,yes,OPERATIONAL
